# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1412125	1412733	+							MJ_1442	609		old_locus_tag=MJ1442
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1412125	1412733	+	AAB99459.1			hypothetical protein			MJ_1442	609	202	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1412770	1413102	+							MJ_1443	333		old_locus_tag=MJ1443
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1412770	1413102	+	AAB99453.1			conserved hypothetical protein			MJ_1443	333	110	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1413327	1414307	+							MJ_1444	981		old_locus_tag=MJ1444
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1413327	1414307	+	AAB99454.1			DNA repair protein RAD2 (rad2)			MJ_1444	981	326	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1414326	1414856	+							MJ_1445	531		old_locus_tag=MJ1445
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1414326	1414856	+	AAB99460.1			hypothetical protein			MJ_1445	531	176	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1414940	1415713	+							MJ_1446	774		old_locus_tag=MJ1446
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1414940	1415713	+	AAB99455.1			cytochrome-c3 hydrogenase, gamma chain			MJ_1446	774	257	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1415835	1416980	+							MJ_1447	1146		old_locus_tag=MJ1447
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1415835	1416980	+	AAB99456.1			D-arabino 3-hexulose 6-phosphate formaldehyde lyase isolog			MJ_1447	1146	381	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1416977	1418569	+							MJ_1448	1593		old_locus_tag=MJ1448
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1416977	1418569	+	AAB99457.1			modification methylase, type II R/M system			MJ_1448	1593	530	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1418572	1419684	+							MJ_1449	1113		old_locus_tag=MJ1449
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1418572	1419684	+	AAB99461.1			hypothetical protein			MJ_1449	1113	370	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1419694	1420809	+							MJ_1450	1116		old_locus_tag=MJ1450
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1419694	1420809	+	AAB99458.1			conserved hypothetical protein			MJ_1450	1116	371	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1420864	1422318	+							MJ_1451	1455		old_locus_tag=MJ1451
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1420864	1422318	+	AAB99462.1			conserved hypothetical protein			MJ_1451	1455	484	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1422611	1423390	+							MJ_1452	780		old_locus_tag=MJ1452
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1422611	1423390	+	AAB99463.1			conserved hypothetical protein			MJ_1452	780	259	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1423393	1423971	+							MJ_1453	579		old_locus_tag=MJ1453
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1423393	1423971	+	AAB99468.1			hypothetical protein			MJ_1453	579	192	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1423963	1424625	-							MJ_1454	663		old_locus_tag=MJ1454
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1423963	1424625	-	AAB99464.1			3-dehydroquinate dehydratase (aroD)			MJ_1454	663	220	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1424721	1425638	-							MJ_1455	918		old_locus_tag=MJ1455
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1424721	1425638	-	AAB99469.1			hypothetical protein			MJ_1455	918	305	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1425716	1427005	+							MJ_1456	1290		old_locus_tag=MJ1456
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1425716	1427005	+	AAB99465.1			histidinol dehydrogenase (hisD)			MJ_1456	1290	429	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1427013	1427420	+							MJ_1457	408		old_locus_tag=MJ1457
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1427013	1427420	+	AAB99470.1			hypothetical protein			MJ_1457	408	135	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1427482	1428138	+							MJ_1458	657		old_locus_tag=MJ1458
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1427482	1428138	+	AAB99466.1			conserved hypothetical protein			MJ_1458	657	218	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1428276	1429946	+							MJ_1459	1671		old_locus_tag=MJ1459
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1428276	1429946	+	AAB99467.1			adenine deaminase (adeC)			MJ_1459	1671	556	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1429935	1430423	-							MJ_1460	489		old_locus_tag=MJ1460
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1429935	1430423	-	AAB99471.1			hypothetical protein			MJ_1460	489	162	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1430552	1431151	-							MJ_1461	600		old_locus_tag=MJ1461
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1430552	1431151	-	AAB99475.1			hypothetical protein			MJ_1461	600	199	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1431250	1431501	-							MJ_1462	252		old_locus_tag=MJ1462
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1431250	1431501	-	AAB99476.1			hypothetical protein			MJ_1462	252	83	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1431522	1432223	-							MJ_1463	702		old_locus_tag=MJ1463
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1431522	1432223	-	AAB99477.1			hypothetical protein			MJ_1463	702	233	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1432380	1433501	+							MJ_1464	1122		old_locus_tag=MJ1464
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1432380	1433501	+	AAB99472.1			hypothetical GTP-binding protein (SP:P40010)			MJ_1464	1122	373	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1434196	1435413	-							MJ_1465	1218		old_locus_tag=MJ1465
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1434196	1435413	-	AAB99473.1			threonine synthase (thrC)			MJ_1465	1218	405	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1435748	1436392	-							MJ_1466	645		old_locus_tag=MJ1466
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1435748	1436392	-	AAB99474.1			transposase, similar to IS240			MJ_1466	645	214	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1436452	1437006	+							MJ_1467	555		old_locus_tag=MJ1467
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1436452	1437006	+	AAB99483.1			hypothetical protein			MJ_1467	555	184	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1437024	1440053	+							MJ_1468	3030		old_locus_tag=MJ1468
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1437024	1440053	+	AAB99478.1			surface antigen			MJ_1468	3030	1009	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1440050	1440277	+							MJ_1469	228		old_locus_tag=MJ1469
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1440050	1440277	+	AAB99484.1			hypothetical protein			MJ_1469	228	75	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1440267	1440731	+							MJ_1469.1	465		old_locus_tag=MJ1469.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1440267	1440731	+	AAB99490.1			hypothetical protein			MJ_1469.1	465	154	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1440742	1442616	+							MJ_1470	1875		old_locus_tag=MJ1470
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1440742	1442616	+	AAB99485.1			hypothetical protein			MJ_1470	1875	624	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1442613	1443149	+							MJ_1471	537		old_locus_tag=MJ1471
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1442613	1443149	+	AAB99486.1			hypothetical protein			MJ_1471	537	178	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1443160	1444794	+							MJ_1472	1635		old_locus_tag=MJ1472
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1443160	1444794	+	AAB99487.1			hypothetical protein			MJ_1472	1635	544	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1444795	1445730	-							MJ_1473	936		old_locus_tag=MJ1473
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1444795	1445730	-	AAB99479.1			5-methyltetrahydropteroyltriglutamate-homocysteine methyltransferase (metE)			MJ_1473	936	311	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1445712	1446305	+							MJ_1474	594		old_locus_tag=MJ1474
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1445712	1446305	+	AAB99480.1			ribosomal protein S15A isolog			MJ_1474	594	197	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1446442	1446819	+							MJ_1475	378		old_locus_tag=MJ1475
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1446442	1446819	+	AAB99488.1			hypothetical protein			MJ_1475	378	125	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1446816	1447508	+							MJ_1476	693		old_locus_tag=MJ1476
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1446816	1447508	+	AAB99481.1			conserved hypothetical protein			MJ_1476	693	230	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1447495	1448535	+							MJ_1477	1041		old_locus_tag=MJ1477
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1447495	1448535	+	AAB99489.1			hypothetical protein			MJ_1477	1041	346	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1448532	1449443	-							MJ_1478	912		old_locus_tag=MJ1478
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1448532	1449443	-	AAB99482.1			conserved hypothetical protein			MJ_1478	912	303	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1449703	1451001	+							MJ_1479	1299		old_locus_tag=MJ1479
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1449703	1451001	+	AAB99491.1			putative aminotransferase			MJ_1479	1299	432	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1450998	1451387	-							MJ_1479.1	390		old_locus_tag=MJ1479.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1450998	1451387	-	AAB99501.1			hypothetical protein			MJ_1479.1	390	129	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1451447	1452718	+							MJ_1480	1272		old_locus_tag=MJ1480
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1451447	1452718	+	AAB99492.1			conserved hypothetical protein			MJ_1480	1272	423	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1452730	1453371	+							MJ_1481	642		old_locus_tag=MJ1481
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1452730	1453371	+	AAB99493.1			conserved hypothetical protein			MJ_1481	642	213	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1453386	1454315	+							MJ_1482	930		old_locus_tag=MJ1482
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1453386	1454315	+	AAB99494.1			2-phosphoglycerate kinase (2pgk)			MJ_1482	930	309	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1454323	1454781	+							MJ_1483	459		old_locus_tag=MJ1483
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1454323	1454781	+	AAB99498.1			hypothetical protein			MJ_1483	459	152	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1454763	1455215	+							MJ_1484	453		old_locus_tag=MJ1484
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1454763	1455215	+	AAB99499.1			hypothetical protein			MJ_1484	453	150	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1455222	1456646	+							MJ_1485	1425		old_locus_tag=MJ1485
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1455222	1456646	+	AAB99495.1			TRK system potassium uptake protein (trkG)			MJ_1485	1425	474	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1457720	1458901	-							MJ_1486	1182		old_locus_tag=MJ1486
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1457720	1458901	-	AAB99496.1			phosphoribosylglycinamide formyltransferase 2 (purT)			MJ_1486	1182	393	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1459011	1460291	+							MJ_1487	1281		old_locus_tag=MJ1487
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1459011	1460291	+	AAB99497.1			conserved hypothetical protein			MJ_1487	1281	426	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1460310	1461491	+							MJ_1488	1182		old_locus_tag=MJ1488
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1460310	1461491	+	AAB99500.1			hypothetical protein			MJ_1488	1182	393	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1461590	1463638	+							MJ_1489	2049		old_locus_tag=MJ1489
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1461590	1463638	+	AAB99502.1			cell division control protein 47 (cdc47)			MJ_1489	2049	682	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1463751	1464170	+							MJ_1489.1	420		old_locus_tag=MJ1489.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1463751	1464170	+	AAB99513.1			hypothetical protein			MJ_1489.1	420	139	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1464324	1465595	+							MJ_1490	1272		old_locus_tag=MJ1490
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1464324	1465595	+	AAB99503.1			dihydroorotase (pyrC)			MJ_1490	1272	423	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1465670	1466053	+							MJ_1491	384		old_locus_tag=MJ1491
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1465670	1466053	+	AAB99510.1			hypothetical protein			MJ_1491	384	127	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1466062	1466532	+							MJ_1492	471		old_locus_tag=MJ1492
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1466062	1466532	+	AAB99504.1			conserved hypothetical protein			MJ_1492	471	156	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1466538	1467233	+							MJ_1493	696		old_locus_tag=MJ1493
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1466538	1467233	+	AAB99511.1			hypothetical protein			MJ_1493	696	231	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1467230	1468345	-							MJ_1494	1116		old_locus_tag=MJ1494
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1467230	1468345	-	AAB99505.1			AAA superfamily ATPase, similar to FtsH			MJ_1494	1116	371	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1468497	1469375	+							MJ_1495	879		old_locus_tag=MJ1495
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1468497	1469375	+	AAB99506.1			conserved hypothetical protein			MJ_1495	879	292	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1469356	1469709	+							MJ_1496	354		old_locus_tag=MJ1496
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1469356	1469709	+	AAB99507.1			conserved hypothetical protein			MJ_1496	354	117	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1469706	1470746	+							MJ_1497	1041		old_locus_tag=MJ1497
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1469706	1470746	+	AAB99508.1			acetylornithine deacetylase (argE)			MJ_1497	1041	346	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1470766	1471644	+							MJ_1498	879		old_locus_tag=MJ1498
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1470766	1471644	+	AAB99509.1			modification methylase, type II R/M system			MJ_1498	879	292	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1471641	1472123	-							MJ_1499	483		old_locus_tag=MJ1499
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1471641	1472123	-	AAB99512.1			hypothetical protein			MJ_1499	483	160	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1472223	1472915	-							MJ_1500	693		old_locus_tag=MJ1500
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1472223	1472915	-	AAB99521.1			hypothetical protein			MJ_1500	693	230	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1472939	1473610	-							MJ_1501	672		old_locus_tag=MJ1501
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1472939	1473610	-	AAB99514.1			conserved hypothetical protein			MJ_1501	672	223	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1473615	1474589	-							MJ_1502	975		old_locus_tag=MJ1502
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1473615	1474589	-	AAB99515.1			conserved hypothetical protein			MJ_1502	975	324	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1474579	1474977	-							MJ_1503	399		old_locus_tag=MJ1503
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1474579	1474977	-	AAB99516.1			conserved hypothetical protein			MJ_1503	399	132	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1475141	1476241	-							MJ_1504	1101		old_locus_tag=MJ1504
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1475141	1476241	-	AAB99517.1			lipopolysaccharide biosynthesis protein (wbpI)			MJ_1504	1101	366	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1476244	1478580	-							MJ_1505	2337		old_locus_tag=MJ1505
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1476244	1478580	-	AAB99518.1			ATP dependent RNA helicase, putative			MJ_1505	2337	778	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1478759	1480072	-							MJ_1506	1314		old_locus_tag=MJ1506
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1478759	1480072	-	AAB99522.1			hypothetical protein			MJ_1506	1314	437	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1480013	1481212	+							MJ_1507	1200		old_locus_tag=MJ1507
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1480013	1481212	+	AAB99519.1			hypothetical protein			MJ_1507	1200	399	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1481215	1481889	+							MJ_1508	675		old_locus_tag=MJ1508
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1481215	1481889	+	AAB99520.1			ABC transporter, probable ATP-binding subunit			MJ_1508	675	224	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1482019	1482480	+							MJ_1509	462		old_locus_tag=MJ1509
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1482019	1482480	+	AAB99534.1			hypothetical protein			MJ_1509	462	153	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1482498	1483079	-							MJ_1510	582		old_locus_tag=MJ1510
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1482498	1483079	-	AAB99529.1			conserved hypothetical protein			MJ_1510	582	193	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1483247	1483570	+							MJ_1511	324		old_locus_tag=MJ1511
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1483247	1483570	+	AAB99530.1			conserved hypothetical protein			MJ_1511	324	107	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1483752	1488593	+							MJ_1512	4842		old_locus_tag=MJ1512
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1483752	1488593	+	AAB99531.1			reverse gyrase, intein containing (rgy)			MJ_1512	4842	1613	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1488598	1489605	-							MJ_1513	1008		old_locus_tag=MJ1513
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1488598	1489605	-	AAB99535.1			hypothetical protein			MJ_1513	1008	335	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1489714	1490076	+							MJ_1514	363		old_locus_tag=MJ1514
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1489714	1490076	+	AAB99532.1			conserved hypothetical protein			MJ_1514	363	120	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1490079	1491146	+							MJ_1515	1068		old_locus_tag=MJ1515
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1490079	1491146	+	AAB99533.1			conserved hypothetical protein			MJ_1515	1068	355	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1491165	1491464	+							MJ_1516	300		old_locus_tag=MJ1516
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1491165	1491464	+	AAB99536.1			hypothetical protein			MJ_1516	300	99	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1491468	1491935	-							MJ_1516.1	468		old_locus_tag=MJ1516.1
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1491468	1491935	-	AAB99537.1			hypothetical protein			MJ_1516.1	468	155	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1492025	1492861	+							MJ_1517	837		old_locus_tag=MJ1517
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1492025	1492861	+	AAB99548.1			hypothetical protein			MJ_1517	837	278	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1492849	1493973	+							MJ_1518	1125		old_locus_tag=MJ1518
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1492849	1493973	+	AAB99549.1			hypothetical protein			MJ_1518	1125	374	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1494089	1497616	+							MJ_1519	3528		old_locus_tag=MJ1519
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1494089	1497616	+	AAB99538.1			exodeoxyribonuclease V (recD)			MJ_1519	3528	1175	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1497648	1498811	-							MJ_1520	1164		old_locus_tag=MJ1520
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1497648	1498811	-	AAB99539.1			bacteriochlorophyll synthase 43 kDa subunit (chlP)			MJ_1520	1164	387	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1498900	1500168	+							MJ_1521	1269		old_locus_tag=MJ1521
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1498900	1500168	+	AAB99540.1			Na+/H+ antiporter			MJ_1521	1269	422	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1500315	1500950	+							MJ_1522	636		old_locus_tag=MJ1522
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1500315	1500950	+	AAB99541.1			cobalamin biosynthesis precorrin-6Y methylase (cbiE)			MJ_1522	636	211	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1501016	1501390	+							MJ_1523	375		old_locus_tag=MJ1523
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1501016	1501390	+	AAB99542.1			conserved hypothetical protein			MJ_1523	375	124	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1501399	1501725	+							MJ_1524	327		old_locus_tag=MJ1524
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1501399	1501725	+	AAB99550.1			hypothetical protein			MJ_1524	327	108	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1501697	1504498	+							MJ_1525	2802		old_locus_tag=MJ1525
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1501697	1504498	+	AAB99543.1			putative transmembrane oligosaccharyl transferase			MJ_1525	2802	933	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1504519	1505253	-							MJ_1526	735		old_locus_tag=MJ1526
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1504519	1505253	-	AAB99544.1			conserved hypothetical protein			MJ_1526	735	244	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1505273	1505695	-							MJ_1527	423		old_locus_tag=MJ1527
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1505273	1505695	-	AAB99545.1			conserved hypothetical protein			MJ_1527	423	140	
gene	protein_coding	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1505740	1506399	-							MJ_1528	660		old_locus_tag=MJ1528
CDS	with_protein	GCA_000091665.1	Primary Assembly	chromosome		L77117.1	1505740	1506399	-	AAB99546.1			triosephosphate isomerase			MJ_1528	660	219	
