# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1974998	1975543	-							MSWAN_1887	546		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1974998	1975543	-	AEG18896.1			hypothetical protein			MSWAN_1887	546	181	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1976082	1977233	-							MSWAN_1888	1152		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1976082	1977233	-	AEG18897.1			sodium/hydrogen exchanger			MSWAN_1888	1152	383	
gene	rRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1977613	1977732	-							MSWAN_R0037	120		
rRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1977613	1977732	-				5S ribosomal RNA			MSWAN_R0037	120		
gene	rRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1977969	1980968	-							MSWAN_R0038	3000		
rRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1977969	1980968	-				23S ribosomal RNA			MSWAN_R0038	3000		
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1981261	1981334	-							MSWAN_R0039	74		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1981261	1981334	-				tRNA-Ala			MSWAN_R0039	74		
gene	rRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1981470	1982950	-							MSWAN_R0040	1481		
rRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1981470	1982950	-				16S ribosomal RNA			MSWAN_R0040	1481		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1983971	1984936	+							MSWAN_1889	966		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1983971	1984936	+	AEG18898.1			5,10-methylenetetrahydromethanopterin reductase			MSWAN_1889	966	321	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1985163	1986050	-							MSWAN_1890	888		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1985163	1986050	-	AEG18899.1			Radical SAM domain protein			MSWAN_1890	888	295	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1986308	1987384	+							MSWAN_1891	1077		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1986308	1987384	+	AEG18900.1			Conserved hypothetical protein CHP01210			MSWAN_1891	1077	358	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1987565	1989223	-							MSWAN_1892	1659		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1987565	1989223	-	AEG18901.1			signal transduction histidine kinase			MSWAN_1892	1659	552	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1989220	1989318	-							MSWAN_1893	99		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1989220	1989318	-	AEG18902.1			hypothetical protein			MSWAN_1893	99	32	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1989692	1990939	+							MSWAN_1894	1248		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1989692	1990939	+	AEG18903.1			protein of unknown function DUF1212			MSWAN_1894	1248	415	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1991291	1991956	-							MSWAN_1895	666		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1991291	1991956	-	AEG18904.1			Phosphonate-transporting ATPase			MSWAN_1895	666	221	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1991949	1993109	-							MSWAN_1896	1161		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1991949	1993109	-	AEG18905.1			protein of unknown function DUF214			MSWAN_1896	1161	386	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1993402	1993971	-							MSWAN_1897	570		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1993402	1993971	-	AEG18906.1			Methyltransferase type 12			MSWAN_1897	570	189	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1994161	1995468	+							MSWAN_1898	1308		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1994161	1995468	+	AEG18907.1			cytidyltransferase-related domain protein			MSWAN_1898	1308	435	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1996305	1997129	-							MSWAN_1899	825		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1996305	1997129	-	AEG18908.1			Phosphogluconate dehydrogenase, NAD-binding protein			MSWAN_1899	825	274	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1997365	1998240	-							MSWAN_1900	876		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1997365	1998240	-	AEG18909.1			protein of unknown function DUF89			MSWAN_1900	876	291	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1998488	1999531	-							MSWAN_1901	1044		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1998488	1999531	-	AEG18910.1			peptidase M50			MSWAN_1901	1044	347	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1999701	1999901	-							MSWAN_1902	201		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	1999701	1999901	-	AEG18911.1			thiamineS protein			MSWAN_1902	201	66	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2000224	2001159	-							MSWAN_1903	936		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2000224	2001159	-	AEG18912.1			protein of unknown function UPF0021			MSWAN_1903	936	311	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2001471	2003165	-							MSWAN_1904	1695		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2001471	2003165	-	AEG18913.1			dihydropteroate synthase-related protein			MSWAN_1904	1695	564	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2003353	2003886	+							MSWAN_1905	534		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2003353	2003886	+	AEG18914.1			pyruvate/ketoisovalerate oxidoreductase, gamma subunit			MSWAN_1905	534	177	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2003959	2004201	+							MSWAN_1906	243		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2003959	2004201	+	AEG18915.1			pyruvate ferredoxin/flavodoxin oxidoreductase, delta subunit			MSWAN_1906	243	80	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2004203	2005357	+							MSWAN_1907	1155		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2004203	2005357	+	AEG18916.1			Pyruvate synthase			MSWAN_1907	1155	384	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2005358	2006221	+							MSWAN_1908	864		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2005358	2006221	+	AEG18917.1			Pyruvate synthase			MSWAN_1908	864	287	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2006228	2006734	+							MSWAN_1909	507		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2006228	2006734	+	AEG18918.1			4Fe-4S ferredoxin iron-sulfur binding domain-containing protein			MSWAN_1909	507	168	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2006737	2007168	+							MSWAN_1910	432		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2006737	2007168	+	AEG18919.1			4Fe-4S ferredoxin iron-sulfur binding domain-containing protein			MSWAN_1910	432	143	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2007631	2008470	+							MSWAN_1911	840		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2007631	2008470	+	AEG18920.1			hydro-lyase, Fe-S type, tartrate/fumarate subfamily, alpha subunit			MSWAN_1911	840	279	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2008747	2009409	-							MSWAN_1912	663		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2008747	2009409	-	AEG18921.1			phosphate uptake regulator, PhoU			MSWAN_1912	663	220	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2009413	2009883	-							MSWAN_1913	471		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2009413	2009883	-	AEG18922.1			hypothetical protein			MSWAN_1913	471	156	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2009893	2010561	-							MSWAN_1914	669		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2009893	2010561	-	AEG18923.1			phosphate uptake regulator, PhoU			MSWAN_1914	669	222	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2010658	2011413	-							MSWAN_1915	756		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2010658	2011413	-	AEG18924.1			phosphate ABC transporter, ATPase subunit			MSWAN_1915	756	251	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2011415	2012263	-							MSWAN_1916	849		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2011415	2012263	-	AEG18925.1			phosphate ABC transporter, inner membrane subunit PstA			MSWAN_1916	849	282	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2012303	2013178	-							MSWAN_1917	876		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2012303	2013178	-	AEG18926.1			phosphate ABC transporter, inner membrane subunit PstC			MSWAN_1917	876	291	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2013390	2014187	-							MSWAN_1918	798		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2013390	2014187	-	AEG18927.1			Xylose isomerase domain-containing protein TIM barrel			MSWAN_1918	798	265	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2014322	2015149	-							MSWAN_1919	828		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2014322	2015149	-	AEG18928.1			phosphate binding protein			MSWAN_1919	828	275	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2015324	2016103	+							MSWAN_1920	780		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2015324	2016103	+	AEG18929.1			Citrate synthase			MSWAN_1920	780	259	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2016393	2016776	+							MSWAN_1921	384		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2016393	2016776	+	AEG18930.1			Protein of unknown function DUF2085, transmembrane			MSWAN_1921	384	127	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2016931	2017833	-							MSWAN_1922	903		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2016931	2017833	-	AEG18931.1			phosphate uptake regulator, PhoU			MSWAN_1922	903	300	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2017839	2018471	-							MSWAN_1923	633		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2017839	2018471	-	AEG18932.1			hypothetical protein			MSWAN_1923	633	210	
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2018948	2019019	-							MSWAN_R0041	72		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2018948	2019019	-				tRNA-Thr			MSWAN_R0041	72		
gene	tRNA	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2019098	2019181	-							MSWAN_R0042	84		
tRNA		GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2019098	2019181	-				tRNA-Leu			MSWAN_R0042	84		
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2019735	2019926	+							MSWAN_1924	192		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2019735	2019926	+	AEG18933.1			4Fe-4S ferredoxin iron-sulfur binding domain-containing protein			MSWAN_1924	192	63	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2019937	2021094	+							MSWAN_1925	1158		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2019937	2021094	+	AEG18934.1			Digeranylgeranylglycerophospholipid reductase			MSWAN_1925	1158	385	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2021300	2022667	+							MSWAN_1926	1368		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2021300	2022667	+	AEG18935.1			PBS lyase HEAT domain protein repeat-containing protein			MSWAN_1926	1368	455	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2022926	2023504	+							MSWAN_1927	579		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2022926	2023504	+	AEG18936.1			methylated-DNA/protein-cysteine methyltransferase			MSWAN_1927	579	192	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2023723	2024190	-							MSWAN_1928	468		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2023723	2024190	-	AEG18937.1			4Fe-4S ferredoxin iron-sulfur binding domain-containing protein			MSWAN_1928	468	155	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2024248	2025627	-							MSWAN_1929	1380		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2024248	2025627	-	AEG18938.1			CO dehydrogenase/acetyl-CoA synthase delta subunit, TIM barrel			MSWAN_1929	1380	459	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2025646	2026815	-							MSWAN_1930	1170		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2025646	2026815	-	AEG18939.1			Acetyl-CoA decarbonylase/synthase complex subunit delta			MSWAN_1930	1170	389	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2026828	2027586	-							MSWAN_1931	759		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2026828	2027586	-	AEG18940.1			Cobyrinic acid ac-diamide synthase			MSWAN_1931	759	252	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2027731	2029128	-							MSWAN_1932	1398		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2027731	2029128	-	AEG18941.1			Acetyl-CoA decarbonylase/synthase complex subunit beta			MSWAN_1932	1398	465	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2029288	2029803	-							MSWAN_1933	516		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2029288	2029803	-	AEG18942.1			Acetyl-CoA decarbonylase/synthase complex subunit epsilon			MSWAN_1933	516	171	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2029824	2032175	-							MSWAN_1934	2352		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2029824	2032175	-	AEG18943.1			Acetyl-CoA decarbonylase/synthase complex subunit alpha			MSWAN_1934	2352	783	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2032572	2033681	-							MSWAN_1935	1110		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2032572	2033681	-	AEG18944.1			Type II secretion system F domain protein			MSWAN_1935	1110	369	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2033802	2035418	-							MSWAN_1936	1617		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2033802	2035418	-	AEG18945.1			type II secretion system protein E			MSWAN_1936	1617	538	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2035460	2036440	+							MSWAN_1937	981		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2035460	2036440	+	AEG18946.1			hypothetical protein			MSWAN_1937	981	326	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2036654	2037901	-							MSWAN_1938	1248		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2036654	2037901	-	AEG18947.1			protein of unknown function DUF112 transmembrane			MSWAN_1938	1248	415	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2038276	2038545	-							MSWAN_1939	270		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2038276	2038545	-	AEG18948.1			Elongation factor 1-beta			MSWAN_1939	270	89	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2038711	2038872	-							MSWAN_1940	162		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2038711	2038872	-	AEG18949.1			Zn-ribbon RNA-binding protein			MSWAN_1940	162	53	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2038873	2039517	-							MSWAN_1941	645		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2038873	2039517	-	AEG18950.1			aspartate/glutamate/uridylate kinase			MSWAN_1941	645	214	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2039571	2039912	-							MSWAN_1942	342		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2039571	2039912	-	AEG18951.1			Peptidyl-tRNA hydrolase			MSWAN_1942	342	113	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2040012	2041202	-							MSWAN_1943	1191		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2040012	2041202	-	AEG18952.1			methanogenesis marker protein 1			MSWAN_1943	1191	396	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2041508	2042101	-							MSWAN_1944	594		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2041508	2042101	-	AEG18953.1			peptidase M50			MSWAN_1944	594	197	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2042321	2042776	+							MSWAN_1945	456		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2042321	2042776	+	AEG18954.1			hypothetical protein			MSWAN_1945	456	151	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2042911	2043912	+							MSWAN_1946	1002		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2042911	2043912	+	AEG18955.1			Xaa-Pro dipeptidase			MSWAN_1946	1002	333	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2044031	2044966	+							MSWAN_1947	936		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2044031	2044966	+	AEG18956.1			Type II secretion system F domain protein			MSWAN_1947	936	311	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2044980	2045171	+							MSWAN_1948	192		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2044980	2045171	+	AEG18957.1			hypothetical protein			MSWAN_1948	192	63	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2045411	2046817	+							MSWAN_1949	1407		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2045411	2046817	+	AEG18958.1			Lactaldehyde dehydrogenase			MSWAN_1949	1407	468	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2047006	2048505	-							MSWAN_1950	1500		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2047006	2048505	-	AEG18959.1			RNA-metabolising metallo-beta-lactamase			MSWAN_1950	1500	499	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2048538	2049260	-							MSWAN_1951	723		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2048538	2049260	-	AEG18960.1			t-RNA-binding domain-containing protein			MSWAN_1951	723	240	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2049688	2049930	+							MSWAN_1952	243		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2049688	2049930	+	AEG18961.1			hypothetical protein			MSWAN_1952	243	80	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2050199	2050525	+							MSWAN_1953	327		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2050199	2050525	+	AEG18962.1			PRC-barrel domain protein			MSWAN_1953	327	108	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2050536	2051300	+							MSWAN_1954	765		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2050536	2051300	+	AEG18963.1			L-aspartate dehydrogenase			MSWAN_1954	765	254	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2051591	2052340	+							MSWAN_1955	750		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2051591	2052340	+	AEG18964.1			protein of unknown function DUF549			MSWAN_1955	750	249	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2052542	2052973	+							MSWAN_1956	432		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2052542	2052973	+	AEG18965.1			Mov34/MPN/PAD-1 family protein			MSWAN_1956	432	143	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2053200	2054780	-							MSWAN_1957	1581		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2053200	2054780	-	AEG18966.1			D-3-phosphoglycerate dehydrogenase			MSWAN_1957	1581	526	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2054991	2055335	+							MSWAN_1958	345		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2054991	2055335	+	AEG18967.1			UPF0145 protein ybjQ			MSWAN_1958	345	114	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2055467	2056222	+							MSWAN_1959	756		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2055467	2056222	+	AEG18968.1			hypothetical protein			MSWAN_1959	756	251	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2056593	2057576	-							MSWAN_1960	984		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2056593	2057576	-	AEG18969.1			transcriptional regulator, XRE family			MSWAN_1960	984	327	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2057602	2058882	+							MSWAN_1961	1281		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2057602	2058882	+	AEG18970.1			domain of unknown function DUF1743			MSWAN_1961	1281	426	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2059198	2060754	+							MSWAN_1962	1557		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2059198	2060754	+	AEG18971.1			MmgE/PrpD family protein			MSWAN_1962	1557	518	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2060976	2061878	+							MSWAN_1963	903		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2060976	2061878	+	AEG18972.1			hypothetical protein			MSWAN_1963	903	300	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2062070	2062936	+							MSWAN_1964	867		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2062070	2062936	+	AEG18973.1			hydro-lyase, Fe-S type, tartrate/fumarate subfamily, alpha subunit			MSWAN_1964	867	288	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2062948	2063811	+							MSWAN_1965	864		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2062948	2063811	+	AEG18974.1			Citrate synthase			MSWAN_1965	864	287	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2063912	2064226	+							MSWAN_1966	315		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2063912	2064226	+	AEG18975.1			ATP synthase H subunit			MSWAN_1966	315	104	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2064237	2066243	+							MSWAN_1967	2007		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2064237	2066243	+	AEG18976.1			V-type ATPase 116 kDa subunit			MSWAN_1967	2007	668	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2066249	2066737	+							MSWAN_1968	489		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2066249	2066737	+	AEG18977.1			ATP synthase subunit c			MSWAN_1968	489	162	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2066772	2067395	+							MSWAN_1969	624		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2066772	2067395	+	AEG18978.1			V-type proton ATPase subunit E			MSWAN_1969	624	207	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2067410	2068567	+							MSWAN_1970	1158		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2067410	2068567	+	AEG18979.1			V-type ATP synthase subunit C			MSWAN_1970	1158	385	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2068564	2068884	+							MSWAN_1971	321		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2068564	2068884	+	AEG18980.1			V-type ATP synthase subunit F			MSWAN_1971	321	106	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2068881	2070632	+							MSWAN_1972	1752		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2068881	2070632	+	AEG18981.1			V-type ATP synthase alpha chain			MSWAN_1972	1752	583	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2070635	2072026	+							MSWAN_1973	1392		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2070635	2072026	+	AEG18982.1			V-type ATP synthase beta chain			MSWAN_1973	1392	463	
gene	protein_coding	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2072083	2072727	+							MSWAN_1974	645		
CDS	with_protein	GCA_000214725.1	Primary Assembly	chromosome		CP002772.1	2072083	2072727	+	AEG18983.1			V-type ATP synthase subunit D			MSWAN_1974	645	214	
